id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5036452910,Christoffer Green‐Pedersen,https://api.openalex.org/works?filter=author.id:A5036452910,36,159,DK
https://openalex.org/A5010287399,Inho Hong,https://api.openalex.org/works?filter=author.id:A5010287399,5,29,DE
https://openalex.org/A5057226228,Balázs Vedres,https://api.openalex.org/works?filter=author.id:A5057226228,10,78,AT
https://openalex.org/A5040000503,Francesco Rinaldi,https://api.openalex.org/works?filter=author.id:A5040000503,19,142,IT
https://openalex.org/A5015037403,Lyle Ungar,https://api.openalex.org/works?filter=author.id:A5015037403,12,54,US
https://openalex.org/A5044892025,Yuta Tomokiyo,https://api.openalex.org/works?filter=author.id:A5044892025,1,1,JP
https://openalex.org/A5010879920,Mattia Samory,https://api.openalex.org/works?filter=author.id:A5010879920,8,42,DE
https://openalex.org/A5033299992,Ramesh Jagannathan,https://api.openalex.org/works?filter=author.id:A5033299992,19,89,IN
https://openalex.org/A5005865945,Victoria Yantseva,https://api.openalex.org/works?filter=author.id:A5005865945,2,9,SE
https://openalex.org/A5073734735,Daniel Matter,https://api.openalex.org/works?filter=author.id:A5073734735,6,26,DE
https://openalex.org/A5076505031,Heidi Schulze,https://api.openalex.org/works?filter=author.id:A5076505031,4,8,DE
https://openalex.org/A5080376515,Chris Baber,https://api.openalex.org/works?filter=author.id:A5080376515,37,376,GB
https://openalex.org/A5014079362,Friedrich Götz,https://api.openalex.org/works?filter=author.id:A5014079362,88,483,DE
https://openalex.org/A5078399314,Rob Chew,https://api.openalex.org/works?filter=author.id:A5078399314,10,60,US
https://openalex.org/A5006126497,Antonio Ariño Villarroya,https://api.openalex.org/works?filter=author.id:A5006126497,6,141,ES
https://openalex.org/A5054701292,Julian Berger,https://api.openalex.org/works?filter=author.id:A5054701292,8,23,US
https://openalex.org/A5076865166,Carlos Rodríguez,https://api.openalex.org/works?filter=author.id:A5076865166,17,108,PE
https://openalex.org/A5078604948,Laurel Bobrow,https://api.openalex.org/works?filter=author.id:A5078604948,5,6,US
https://openalex.org/A5084303908,Júlia Koltai,https://api.openalex.org/works?filter=author.id:A5084303908,7,48,HU
https://openalex.org/A5079162755,Daniel Valdenegro,https://api.openalex.org/works?filter=author.id:A5079162755,10,22,CL
https://openalex.org/A5082470478,Ana Júlia Bonzanini Bernardi,https://api.openalex.org/works?filter=author.id:A5082470478,1,22,BR
https://openalex.org/A5011588754,Nicholas LaBerge,https://api.openalex.org/works?filter=author.id:A5011588754,3,11,US
https://openalex.org/A5026969792,Aleksandra Urman,https://api.openalex.org/works?filter=author.id:A5026969792,9,77,CH
https://openalex.org/A5012934179,Shaun Bevan,https://api.openalex.org/works?filter=author.id:A5012934179,18,69,GB
https://openalex.org/A5065919650,Paola Tubaro,https://api.openalex.org/works?filter=author.id:A5065919650,15,197,FR
https://openalex.org/A5064475993,Giona Casiraghi,https://api.openalex.org/works?filter=author.id:A5064475993,6,45,CH
https://openalex.org/A5063995659,Annapaola Marconi,https://api.openalex.org/works?filter=author.id:A5063995659,18,121,IT
https://openalex.org/A5004105435,Marie Urban,https://api.openalex.org/works?filter=author.id:A5004105435,6,46,US
https://openalex.org/A5070972999,Amy Gimma,https://api.openalex.org/works?filter=author.id:A5070972999,29,89,GB
https://openalex.org/A5030987696,Amir Ghasemian,https://api.openalex.org/works?filter=author.id:A5030987696,4,18,US
https://openalex.org/A5047198701,Alexander J. Gates,https://api.openalex.org/works?filter=author.id:A5047198701,12,36,US
https://openalex.org/A5084285249,Antti Gronow,https://api.openalex.org/works?filter=author.id:A5084285249,11,54,FI
https://openalex.org/A5079648413,Nir Grinberg,https://api.openalex.org/works?filter=author.id:A5079648413,9,18,IL
https://openalex.org/A5012745533,Marilena Hohmann,https://api.openalex.org/works?filter=author.id:A5012745533,1,1,DK
https://openalex.org/A5079662533,Michael Gilead,https://api.openalex.org/works?filter=author.id:A5079662533,11,51,IL
https://openalex.org/A5010053907,Mohsen Bahrami,https://api.openalex.org/works?filter=author.id:A5010053907,23,140,IR
https://openalex.org/A5005519980,Arnault Chatelain,https://api.openalex.org/works?filter=author.id:A5005519980,1,3,FR
https://openalex.org/A5075527094,Luca Verginer,https://api.openalex.org/works?filter=author.id:A5075527094,5,34,CH
https://openalex.org/A5043965496,Ole Teutloff,https://api.openalex.org/works?filter=author.id:A5043965496,3,19,DK
https://openalex.org/A5037685416,Arti Thakur,https://api.openalex.org/works?filter=author.id:A5037685416,3,14,IN
https://openalex.org/A5048687626,Toshiya Saito,https://api.openalex.org/works?filter=author.id:A5048687626,17,80,JP
https://openalex.org/A5047707045,Artëm Volgin,https://api.openalex.org/works?filter=author.id:A5047707045,2,14,GB
https://openalex.org/A5056226566,Carina Ines Hausladen,https://api.openalex.org/works?filter=author.id:A5056226566,4,31,CH
https://openalex.org/A5090619385,Yujin Kim,https://api.openalex.org/works?filter=author.id:A5090619385,49,1121,KR
https://openalex.org/A5034939798,Bojan Kostić,https://api.openalex.org/works?filter=author.id:A5034939798,6,27,RS
https://openalex.org/A5075956753,Erez Shmueli,https://api.openalex.org/works?filter=author.id:A5075956753,23,121,IL
https://openalex.org/A5053148541,Antonin Pottier,https://api.openalex.org/works?filter=author.id:A5053148541,9,111,DE
https://openalex.org/A5068209077,Yu‐Wen Chen,https://api.openalex.org/works?filter=author.id:A5068209077,44,877,CN
https://openalex.org/A5013277169,Patrick Zerrer,https://api.openalex.org/works?filter=author.id:A5013277169,4,7,DE
https://openalex.org/A5019218689,Cameron Lai,https://api.openalex.org/works?filter=author.id:A5019218689,1,5,JP
https://openalex.org/A5023458007,Quinn Lanners,https://api.openalex.org/works?filter=author.id:A5023458007,0,3,US
https://openalex.org/A5022272025,Francesco Bonchi,https://api.openalex.org/works?filter=author.id:A5022272025,48,336,IT
https://openalex.org/A5090107603,Zsófia Rakovics,https://api.openalex.org/works?filter=author.id:A5090107603,1,5,HU
https://openalex.org/A5002913960,Barbara Keller,https://api.openalex.org/works?filter=author.id:A5002913960,26,69,CH
https://openalex.org/A5033244104,Lorin Crawford,https://api.openalex.org/works?filter=author.id:A5033244104,13,93,GB
https://openalex.org/A5092002730,Katie Spoon,https://api.openalex.org/works?filter=author.id:A5092002730,2,4,US
https://openalex.org/A5010495671,Nicholas A. Christakis,https://api.openalex.org/works?filter=author.id:A5010495671,86,423,US
https://openalex.org/A5069608785,Malte Jung,https://api.openalex.org/works?filter=author.id:A5069608785,25,128,US
https://openalex.org/A5021512695,Rémi Perrier,https://api.openalex.org/works?filter=author.id:A5021512695,1,1,FR
https://openalex.org/A5087088138,Dan Jurafsky,https://api.openalex.org/works?filter=author.id:A5087088138,63,315,US
https://openalex.org/A5001097474,Atushi Ishikawa,https://api.openalex.org/works?filter=author.id:A5001097474,11,109,JP
https://openalex.org/A5046276657,Yuchen Cao,https://api.openalex.org/works?filter=author.id:A5046276657,13,133,CN
https://openalex.org/A5003831754,Leonie Neuhäuser,https://api.openalex.org/works?filter=author.id:A5003831754,5,23,DE
https://openalex.org/A5085216442,Hannah Metzler,https://api.openalex.org/works?filter=author.id:A5085216442,8,43,AT
https://openalex.org/A5066187890,Andrea Passerini,https://api.openalex.org/works?filter=author.id:A5066187890,24,216,IT
https://openalex.org/A5051692037,Mónika Simon,https://api.openalex.org/works?filter=author.id:A5051692037,3,13,NL
https://openalex.org/A5005815315,Wan Jou She,https://api.openalex.org/works?filter=author.id:A5005815315,4,21,US
https://openalex.org/A5088344121,Kate Joynes-Burgess,https://api.openalex.org/works?filter=author.id:A5088344121,1,1,GB
https://openalex.org/A5060045780,Harsh Parikh,https://api.openalex.org/works?filter=author.id:A5060045780,8,69,GD
https://openalex.org/A5090042292,Fredrik Jansson,https://api.openalex.org/works?filter=author.id:A5090042292,15,64,NL
https://openalex.org/A5021224510,Tianshu Chen,https://api.openalex.org/works?filter=author.id:A5021224510,27,109,CN
https://openalex.org/A5067206551,Sebastiano Bontorin,https://api.openalex.org/works?filter=author.id:A5067206551,2,8,IT
https://openalex.org/A5088410940,Kumar Chandra,https://api.openalex.org/works?filter=author.id:A5088410940,1,9,ID
https://openalex.org/A5040323504,Manuel García-Herranz,https://api.openalex.org/works?filter=author.id:A5040323504,11,87,US
https://openalex.org/A5049055745,Jiaxin Pei,https://api.openalex.org/works?filter=author.id:A5049055745,5,33,CN
https://openalex.org/A5019527985,Hongshan Jin,https://api.openalex.org/works?filter=author.id:A5019527985,3,3,CN
https://openalex.org/A5077381667,Rens Vliegenthart,https://api.openalex.org/works?filter=author.id:A5077381667,47,273,NL
https://openalex.org/A5033656008,Ingmar Weber,https://api.openalex.org/works?filter=author.id:A5033656008,39,272,DE
https://openalex.org/A5025695582,Indira Sen,https://api.openalex.org/works?filter=author.id:A5025695582,20,51,DE
https://openalex.org/A5018646665,Hope Schroeder,https://api.openalex.org/works?filter=author.id:A5018646665,1,3,US
https://openalex.org/A5088486770,Josefine Bohr Brask,https://api.openalex.org/works?filter=author.id:A5088486770,5,17,DK
https://openalex.org/A5078906245,Antonio Longa,https://api.openalex.org/works?filter=author.id:A5078906245,4,22,IT
https://openalex.org/A5000868394,Eaman Jahani,https://api.openalex.org/works?filter=author.id:A5000868394,7,34,US
https://openalex.org/A5063941610,Irmandy Wicaksono,https://api.openalex.org/works?filter=author.id:A5063941610,7,29,US
https://openalex.org/A5051257119,Shohei Hisamitsu,https://api.openalex.org/works?filter=author.id:A5051257119,0,1,JP
https://openalex.org/A5039448366,Kyriaki Kalimeri,https://api.openalex.org/works?filter=author.id:A5039448366,17,76,IT
https://openalex.org/A5019325211,Miguel A. González Casado,https://api.openalex.org/works?filter=author.id:A5019325211,1,2,ES
https://openalex.org/A5021346979,Filippo Menczer,https://api.openalex.org/works?filter=author.id:A5021346979,64,341,US
https://openalex.org/A5073374871,Mary Hu,https://api.openalex.org/works?filter=author.id:A5073374871,5,11,US
https://openalex.org/A5083716771,Jisu Kim,https://api.openalex.org/works?filter=author.id:A5083716771,39,975,KR
https://openalex.org/A5065845420,Matteo Palmonari,https://api.openalex.org/works?filter=author.id:A5065845420,17,147,IT
https://openalex.org/A5084471568,Michael Cook,https://api.openalex.org/works?filter=author.id:A5084471568,27,354,GB
https://openalex.org/A5024920559,Beverly Laher,https://api.openalex.org/works?filter=author.id:A5024920559,1,6,MW
https://openalex.org/A5080032910,Fan Liang,https://api.openalex.org/works?filter=author.id:A5080032910,25,81,CN
https://openalex.org/A5070072188,Saumya Tripathi,https://api.openalex.org/works?filter=author.id:A5070072188,3,11,US
https://openalex.org/A5076627125,Duncan Watts,https://api.openalex.org/works?filter=author.id:A5076627125,2,21,GB
https://openalex.org/A5008373524,Trisevgeni Papakonstantinou,https://api.openalex.org/works?filter=author.id:A5008373524,1,11,GB
https://openalex.org/A5038358917,Carlos Fernandez‐Basso,https://api.openalex.org/works?filter=author.id:A5038358917,7,18,ES
https://openalex.org/A5006457979,Vanessa Cheung,https://api.openalex.org/works?filter=author.id:A5006457979,7,15,CN
https://openalex.org/A5015518629,Jesse Piburn,https://api.openalex.org/works?filter=author.id:A5015518629,4,40,US
https://openalex.org/A5076045006,Yunkyu Sohn,https://api.openalex.org/works?filter=author.id:A5076045006,4,19,US
https://openalex.org/A5090414289,Bao Tran Truong,https://api.openalex.org/works?filter=author.id:A5090414289,4,15,US
https://openalex.org/A5088309672,Oriol Artime,https://api.openalex.org/works?filter=author.id:A5088309672,11,28,ES
https://openalex.org/A5035276054,Wenjia Zhao,https://api.openalex.org/works?filter=author.id:A5035276054,12,46,CN
https://openalex.org/A5015718160,Marie‐Laure Charpignon,https://api.openalex.org/works?filter=author.id:A5015718160,8,50,US
https://openalex.org/A5023426397,Frank van Tubergen,https://api.openalex.org/works?filter=author.id:A5023426397,38,156,NL
https://openalex.org/A5084282503,Carlos Castillo,https://api.openalex.org/works?filter=author.id:A5084282503,53,299,ES
https://openalex.org/A5018324484,Robin Delabays,https://api.openalex.org/works?filter=author.id:A5018324484,7,44,CH
https://openalex.org/A5032257766,Beatrice Bonami,https://api.openalex.org/works?filter=author.id:A5032257766,2,9,GB
https://openalex.org/A5031702282,Szymon Talaga,https://api.openalex.org/works?filter=author.id:A5031702282,4,18,PL
https://openalex.org/A5070726773,Mihai Burzo,https://api.openalex.org/works?filter=author.id:A5070726773,14,88,US
https://openalex.org/A5060724128,Ali Faqeeh,https://api.openalex.org/works?filter=author.id:A5060724128,7,10,US
https://openalex.org/A5020744129,Daniela Paolotti,https://api.openalex.org/works?filter=author.id:A5020744129,23,136,US
https://openalex.org/A5005775991,Xinlan Emily Hu,https://api.openalex.org/works?filter=author.id:A5005775991,2,4,US
https://openalex.org/A5069037107,Haiko Lietz,https://api.openalex.org/works?filter=author.id:A5069037107,5,24,DE
https://openalex.org/A5042614566,Mahdi Mostajabdaveh,https://api.openalex.org/works?filter=author.id:A5042614566,2,9,CA
https://openalex.org/A5054642987,Yaniv Altshuler,https://api.openalex.org/works?filter=author.id:A5054642987,18,91,US
https://openalex.org/A5012811021,Fabio Carrella,https://api.openalex.org/works?filter=author.id:A5012811021,2,9,GB
https://openalex.org/A5061941192,Priyanka Goonetilleke,https://api.openalex.org/works?filter=author.id:A5061941192,1,5,US
https://openalex.org/A5031514121,Almog Simchon,https://api.openalex.org/works?filter=author.id:A5031514121,6,30,IL
https://openalex.org/A5089529040,Mark Wittek,https://api.openalex.org/works?filter=author.id:A5089529040,1,8,DE
https://openalex.org/A5019176638,Eyal Perry,https://api.openalex.org/works?filter=author.id:A5019176638,1,5,US
https://openalex.org/A5072498572,Iñaki Ucar,https://api.openalex.org/works?filter=author.id:A5072498572,9,29,ES
https://openalex.org/A5013170605,Maël Kubli,https://api.openalex.org/works?filter=author.id:A5013170605,5,14,CH
https://openalex.org/A5064290037,Robert West,https://api.openalex.org/works?filter=author.id:A5064290037,77,549,GB
https://openalex.org/A5057262624,Miriam Hurtado Bodell,https://api.openalex.org/works?filter=author.id:A5057262624,1,9,SE
https://openalex.org/A5019800917,Mahnaz Roshanaei,https://api.openalex.org/works?filter=author.id:A5019800917,6,15,US
https://openalex.org/A5031207136,Ryota Kobayashi,https://api.openalex.org/works?filter=author.id:A5031207136,23,366,JP
https://openalex.org/A5059236838,Yong‐Yeol Ahn,https://api.openalex.org/works?filter=author.id:A5059236838,33,170,US
https://openalex.org/A5039114051,Renzo Bianchi,https://api.openalex.org/works?filter=author.id:A5039114051,29,204,NO
https://openalex.org/A5018168527,Saverio Bolognani,https://api.openalex.org/works?filter=author.id:A5018168527,22,104,CH
https://openalex.org/A5019136836,Max Pellert,https://api.openalex.org/works?filter=author.id:A5019136836,7,19,DE
https://openalex.org/A5092515835,Simon Walo,https://api.openalex.org/works?filter=author.id:A5092515835,1,3,CH
https://openalex.org/A5001887300,Mateusz Nurek,https://api.openalex.org/works?filter=author.id:A5001887300,1,4,PL
https://openalex.org/A5061831997,Miruna Cotet,https://api.openalex.org/works?filter=author.id:A5061831997,1,1,US
https://openalex.org/A5037801344,Hiromu Takahashi,https://api.openalex.org/works?filter=author.id:A5037801344,2,12,JP
https://openalex.org/A5039072983,Aaron Schein,https://api.openalex.org/works?filter=author.id:A5039072983,7,28,US
https://openalex.org/A5086671142,Robert Mahari,https://api.openalex.org/works?filter=author.id:A5086671142,2,8,US
https://openalex.org/A5047971633,Tommaso Bondi,https://api.openalex.org/works?filter=author.id:A5047971633,1,2,IT
https://openalex.org/A5038225532,Camille Testard,https://api.openalex.org/works?filter=author.id:A5038225532,5,15,US
https://openalex.org/A5068497573,Hugo Barbosa,https://api.openalex.org/works?filter=author.id:A5068497573,9,41,GB
https://openalex.org/A5033797206,Antonio Bucchiarone,https://api.openalex.org/works?filter=author.id:A5033797206,21,184,IT
https://openalex.org/A5008238372,Sebastian Stier,https://api.openalex.org/works?filter=author.id:A5008238372,18,45,DE
https://openalex.org/A5030353409,Qiwei Han,https://api.openalex.org/works?filter=author.id:A5030353409,16,26,CN
https://openalex.org/A5055248161,Hikaru Asano,https://api.openalex.org/works?filter=author.id:A5055248161,2,8,JP
https://openalex.org/A5077795637,Jennifer Pan,https://api.openalex.org/works?filter=author.id:A5077795637,20,70,US
https://openalex.org/A5031039880,Kristina Gligorić,https://api.openalex.org/works?filter=author.id:A5031039880,6,40,US
https://openalex.org/A5000213324,Arun Frey,https://api.openalex.org/works?filter=author.id:A5000213324,5,13,GB
https://openalex.org/A5072510394,Sagar Kumar,https://api.openalex.org/works?filter=author.id:A5072510394,3,3,US
https://openalex.org/A5022089542,Seth Frey,https://api.openalex.org/works?filter=author.id:A5022089542,9,88,US
https://openalex.org/A5082554858,Akira Matsui,https://api.openalex.org/works?filter=author.id:A5082554858,50,644,JP
https://openalex.org/A5050862524,Hal Ashton,https://api.openalex.org/works?filter=author.id:A5050862524,3,20,GB
https://openalex.org/A5077285926,Ángel Sánchez,https://api.openalex.org/works?filter=author.id:A5077285926,40,393,ES
https://openalex.org/A5000454719,Tiago Oliveira Cunha,https://api.openalex.org/works?filter=author.id:A5000454719,4,16,BR
https://openalex.org/A5043896739,Balaraju Battu,https://api.openalex.org/works?filter=author.id:A5043896739,5,14,US
https://openalex.org/A5089637526,Benjamin J. Radford,https://api.openalex.org/works?filter=author.id:A5089637526,5,26,US
https://openalex.org/A5017040952,Simone Centellegher,https://api.openalex.org/works?filter=author.id:A5017040952,5,23,IT
https://openalex.org/A5074346735,Lindsay Larson,https://api.openalex.org/works?filter=author.id:A5074346735,1,2,US
https://openalex.org/A5086285176,Gianni Barlacchi,https://api.openalex.org/works?filter=author.id:A5086285176,10,50,DE
https://openalex.org/A5041066777,Taro Takaguchi,https://api.openalex.org/works?filter=author.id:A5041066777,14,44,JP
https://openalex.org/A5053311835,Marcin Waniek,https://api.openalex.org/works?filter=author.id:A5053311835,7,47,PL
https://openalex.org/A5019120280,Mengjie Cheng,https://api.openalex.org/works?filter=author.id:A5019120280,3,4,CN
https://openalex.org/A5076101253,Takeaki Uno,https://api.openalex.org/works?filter=author.id:A5076101253,27,311,JP
https://openalex.org/A5037128285,Chia‐Jung Tsai,https://api.openalex.org/works?filter=author.id:A5037128285,16,47,TW
https://openalex.org/A5048153913,Evelien Snippe,https://api.openalex.org/works?filter=author.id:A5048153913,21,75,NL
https://openalex.org/A5027261073,Michael Geers,https://api.openalex.org/works?filter=author.id:A5027261073,3,8,DE
https://openalex.org/A5061289058,Kenjiro Inoue,https://api.openalex.org/works?filter=author.id:A5061289058,12,72,JP
https://openalex.org/A5000747784,Ijaz Ul Haq,https://api.openalex.org/works?filter=author.id:A5000747784,19,60,PK
https://openalex.org/A5046126345,David Jurgens,https://api.openalex.org/works?filter=author.id:A5046126345,28,153,US
https://openalex.org/A5019294370,Victor Navarro,https://api.openalex.org/works?filter=author.id:A5019294370,2,4,ES
https://openalex.org/A5037421018,Somya Tomar,https://api.openalex.org/works?filter=author.id:A5037421018,0,1,IN
https://openalex.org/A5058457102,Ayan-Yue Gupta,https://api.openalex.org/works?filter=author.id:A5058457102,1,4,GB
https://openalex.org/A5031767581,Yuan Zhang,https://api.openalex.org/works?filter=author.id:A5031767581,138,7000,CN
https://openalex.org/A5085545989,Yevgeniy Golovchenko,https://api.openalex.org/works?filter=author.id:A5085545989,4,12,DK
https://openalex.org/A5079753964,Ali Yassin,https://api.openalex.org/works?filter=author.id:A5079753964,13,69,LB
https://openalex.org/A5054574752,Kai-Cheng Yang,https://api.openalex.org/works?filter=author.id:A5054574752,18,97,US
https://openalex.org/A5054887365,Anna Sokolova,https://api.openalex.org/works?filter=author.id:A5054887365,6,37,US
https://openalex.org/A5079154791,Kokil Jaidka,https://api.openalex.org/works?filter=author.id:A5079154791,18,130,SG
https://openalex.org/A5054638811,Pietro Coletti,https://api.openalex.org/works?filter=author.id:A5054638811,14,65,BE
https://openalex.org/A5018128415,Andreas Spitz,https://api.openalex.org/works?filter=author.id:A5018128415,13,93,DE
https://openalex.org/A5020093775,Mohamed Abouelenien,https://api.openalex.org/works?filter=author.id:A5020093775,12,55,US
https://openalex.org/A5005813769,Yingxuan Liu,https://api.openalex.org/works?filter=author.id:A5005813769,9,41,CN
https://openalex.org/A5068251706,David Page,https://api.openalex.org/works?filter=author.id:A5068251706,24,170,CH
https://openalex.org/A5038812629,Clara Boothby,https://api.openalex.org/works?filter=author.id:A5038812629,3,9,US
https://openalex.org/A5092548529,Giulio Corsi,https://api.openalex.org/works?filter=author.id:A5092548529,1,1,IT
https://openalex.org/A5087251956,Zexun Chen,https://api.openalex.org/works?filter=author.id:A5087251956,8,24,CN
https://openalex.org/A5073502448,Yakov Bart,https://api.openalex.org/works?filter=author.id:A5073502448,14,74,US
https://openalex.org/A5088304530,Luca Luceri,https://api.openalex.org/works?filter=author.id:A5088304530,9,68,CH
https://openalex.org/A5071422618,Markus Strohmaier,https://api.openalex.org/works?filter=author.id:A5071422618,32,336,AT
https://openalex.org/A5044470378,Ryan Whalen,https://api.openalex.org/works?filter=author.id:A5044470378,6,54,HK
https://openalex.org/A5015694492,Zoltán Kmetty,https://api.openalex.org/works?filter=author.id:A5015694492,5,72,HU
https://openalex.org/A5043908500,Cuihua Shen,https://api.openalex.org/works?filter=author.id:A5043908500,23,79,US
https://openalex.org/A5064390226,Guy Zyskind,https://api.openalex.org/works?filter=author.id:A5064390226,2,4,US
https://openalex.org/A5029821479,Salvatore Giorgi,https://api.openalex.org/works?filter=author.id:A5029821479,16,103,US
https://openalex.org/A5054478253,Alexandra Segerberg,https://api.openalex.org/works?filter=author.id:A5054478253,11,33,SE
https://openalex.org/A5086934220,David Mimno,https://api.openalex.org/works?filter=author.id:A5086934220,28,128,US
https://openalex.org/A5089865252,Sabine Brunswicker,https://api.openalex.org/works?filter=author.id:A5089865252,15,70,US
https://openalex.org/A5014989262,Michał Czuba,https://api.openalex.org/works?filter=author.id:A5014989262,1,43,PL
https://openalex.org/A5024852496,Sota Watanabe,https://api.openalex.org/works?filter=author.id:A5024852496,3,17,DE
https://openalex.org/A5081061938,Holger Steinmetz,https://api.openalex.org/works?filter=author.id:A5081061938,14,81,DE
https://openalex.org/A5026429870,Jad Kabbara,https://api.openalex.org/works?filter=author.id:A5026429870,3,16,CA
https://openalex.org/A5014330688,Kun He,https://api.openalex.org/works?filter=author.id:A5014330688,35,154,CN
https://openalex.org/A5089890523,Anubhab Das,https://api.openalex.org/works?filter=author.id:A5089890523,3,7,IN
https://openalex.org/A5038196370,Jacob R. Brown,https://api.openalex.org/works?filter=author.id:A5038196370,4,13,US
https://openalex.org/A5066979752,Ângelo Brayner,https://api.openalex.org/works?filter=author.id:A5066979752,11,144,BR
https://openalex.org/A5074814445,Xiaodan Lou,https://api.openalex.org/works?filter=author.id:A5074814445,2,2,CN
https://openalex.org/A5065682719,Luís M. Rocha,https://api.openalex.org/works?filter=author.id:A5065682719,22,180,US
https://openalex.org/A5078468507,NaLette Brodnax,https://api.openalex.org/works?filter=author.id:A5078468507,2,3,US
https://openalex.org/A5069579180,Nicolò Gozzi,https://api.openalex.org/works?filter=author.id:A5069579180,10,25,GB
https://openalex.org/A5046159336,Kate L. Wootton,https://api.openalex.org/works?filter=author.id:A5046159336,7,16,SE
https://openalex.org/A5003185083,Andrew Beers,https://api.openalex.org/works?filter=author.id:A5003185083,17,75,US
https://openalex.org/A5012506346,Jonathan Bright,https://api.openalex.org/works?filter=author.id:A5012506346,8,16,US
https://openalex.org/A5064735018,Niccolò Pescetelli,https://api.openalex.org/works?filter=author.id:A5064735018,9,52,US
https://openalex.org/A5088276589,Amin Mekacher,https://api.openalex.org/works?filter=author.id:A5088276589,3,11,GB
https://openalex.org/A5011262744,Florian Barbaro,https://api.openalex.org/works?filter=author.id:A5011262744,1,6,GB
https://openalex.org/A5070221432,Patrick Gildersleve,https://api.openalex.org/works?filter=author.id:A5070221432,3,11,GB
https://openalex.org/A5061164871,Sagar Joglekar,https://api.openalex.org/works?filter=author.id:A5061164871,10,61,GB
https://openalex.org/A5036998377,Michele Coscia,https://api.openalex.org/works?filter=author.id:A5036998377,19,97,DK
https://openalex.org/A5039257956,Stefan Herzog,https://api.openalex.org/works?filter=author.id:A5039257956,2,3,DE
https://openalex.org/A5083671590,Guangnan Zhu,https://api.openalex.org/works?filter=author.id:A5083671590,3,13,CN
https://openalex.org/A5070753993,Maximilian Schich,https://api.openalex.org/works?filter=author.id:A5070753993,5,36,EE
https://openalex.org/A5045429128,Martin Koenen,https://api.openalex.org/works?filter=author.id:A5045429128,5,19,US
https://openalex.org/A5039256697,Anna Rogers,https://api.openalex.org/works?filter=author.id:A5039256697,15,39,DK
https://openalex.org/A5007979110,Giyeon Baek,https://api.openalex.org/works?filter=author.id:A5007979110,1,3,KR
https://openalex.org/A5047517174,Brooke Foucault Welles,https://api.openalex.org/works?filter=author.id:A5047517174,13,58,MX
https://openalex.org/A5077871284,Anastassia Vybornova,https://api.openalex.org/works?filter=author.id:A5077871284,1,4,AT
https://openalex.org/A5088248579,Shahan Ali Memon,https://api.openalex.org/works?filter=author.id:A5088248579,5,25,AE
https://openalex.org/A5048888033,Cheng Pan,https://api.openalex.org/works?filter=author.id:A5048888033,32,376,CN
https://openalex.org/A5068270822,David Joyner,https://api.openalex.org/works?filter=author.id:A5068270822,17,234,US
https://openalex.org/A5032045555,Luis E. C. Rocha,https://api.openalex.org/works?filter=author.id:A5032045555,24,106,BE
https://openalex.org/A5085884601,Max Falkenberg,https://api.openalex.org/works?filter=author.id:A5085884601,5,29,GB
https://openalex.org/A5005493160,Mariano Sigman,https://api.openalex.org/works?filter=author.id:A5005493160,62,271,ES
https://openalex.org/A5018181018,Matthew Sharpe,https://api.openalex.org/works?filter=author.id:A5018181018,10,263,AU
https://openalex.org/A5043286310,Rudy Arthur,https://api.openalex.org/works?filter=author.id:A5043286310,2,5,GB
https://openalex.org/A5049690420,Isabelle Lorge,https://api.openalex.org/works?filter=author.id:A5049690420,2,8,GB
https://openalex.org/A5000013234,Valerii Chirkov,https://api.openalex.org/works?filter=author.id:A5000013234,3,3,DE
https://openalex.org/A5032421970,Léo Meynent,https://api.openalex.org/works?filter=author.id:A5032421970,1,2,FR
https://openalex.org/A5019906371,Rudolf Hanel,https://api.openalex.org/works?filter=author.id:A5019906371,45,307,AT
https://openalex.org/A5068083728,Akeela Careem,https://api.openalex.org/works?filter=author.id:A5068083728,2,6,US
https://openalex.org/A5027709403,Layla Bouzoubaa,https://api.openalex.org/works?filter=author.id:A5027709403,5,13,US
https://openalex.org/A5007626204,Linda Li,https://api.openalex.org/works?filter=author.id:A5007626204,42,450,CA
https://openalex.org/A5016506973,Yuru Li,https://api.openalex.org/works?filter=author.id:A5016506973,17,117,CN
https://openalex.org/A5013761723,Yilang Peng,https://api.openalex.org/works?filter=author.id:A5013761723,8,30,US
https://openalex.org/A5076092708,Dimitra Dimitrakopoulou,https://api.openalex.org/works?filter=author.id:A5076092708,5,40,GR
https://openalex.org/A5092356216,Yara Kyrychenko,https://api.openalex.org/works?filter=author.id:A5092356216,1,2,GB
https://openalex.org/A5025144355,Ivan Savin,https://api.openalex.org/works?filter=author.id:A5025144355,16,125,ES
https://openalex.org/A5074129504,Fariba Karimi,https://api.openalex.org/works?filter=author.id:A5074129504,14,96,AT
https://openalex.org/A5081345346,Simon Martin Breum,https://api.openalex.org/works?filter=author.id:A5081345346,0,3,DK
https://openalex.org/A5034405667,Vera Rocha,https://api.openalex.org/works?filter=author.id:A5034405667,17,103,DK
https://openalex.org/A5028306705,Paul C. Bauer,https://api.openalex.org/works?filter=author.id:A5028306705,12,52,DE
https://openalex.org/A5068182184,Andrea Baronchelli,https://api.openalex.org/works?filter=author.id:A5068182184,40,242,GB
https://openalex.org/A5043560449,Fabio Carella,https://api.openalex.org/works?filter=author.id:A5043560449,0,9,IT
